"time{s}","Gain\output"
6.21321442112364,-0.0699230274870836
6.31321442112364,0.0300173663637341
6.41321442112364,0.129657841450844
6.51321442112364,0.228002824689454
6.61321442112364,0.324069685185983
6.71321442112364,0.416898553491381
6.81321442112364,0.505561914351848
6.91321442112364,0.589173873873928
7.01321442112364,0.66689900930534
7.11321442112364,0.737960715937
7.21321442112364,0.801648968026222
7.31321442112364,0.857327413879051
7.41321442112364,0.904439733200594
7.51321442112364,0.942515194777825
7.61321442112364,0.971173360299759
7.71321442112364,0.990127886442402
7.81321442112364,0.999189385849187
7.91321442112364,0.998267318695482
8.01321442112364,0.987370897159925
8.11321442112364,0.966608993931564
8.21321442112364,0.936189054715715
8.31321442112364,0.896415025163996
8.41321442112364,0.847684313582182
8.51321442112364,0.790483820328799
8.61321442112363,0.725385073232023
8.71321442112363,0.653038517056842
8.81321442112363,0.574167014181253
8.91321442112363,0.489558621922339
9.01321442112363,0.40005871875485
9.11321442112363,0.306561557707634
9.21321442112363,0.210001331148986
9.31321442112363,0.111342836496842
9.41321442112363,0.0115718363513964
9.51321442112363,-0.0883147907695389
9.61321442112363,-0.187319010915361
9.71321442112363,-0.284451606846534
9.81321442112363,-0.378742061995994
9.91321442112363,-0.46924825745912
10.0132144211236,-0.555065885279167
10.1132144211236,-0.635337484048514
10.2132144211236,-0.709261006441174
10.3132144211236,-0.776097832978981
10.4132144211236,-0.835180152016026
10.5132144211236,-0.8859176322966
10.6132144211236,-0.927803321400753
10.7132144211236,-0.960418711060781
10.8132144211236,-0.983437918725191
10.9132144211236,-0.996630943651721
11.0132144211236,-0.999865965025157
11.1132144211236,-0.993110659096328
11.2132144211236,-0.976432522144688
11.3132144211236,-0.949998196059832
11.4132144211236,-0.914071803317586
11.5132144211236,-0.869012307980395
11.6132144211236,-0.815269929057711
11.7132144211236,-0.753381642058144
11.8132144211236,-0.683965813705111
11.9132144211236,-0.607716023435608
12.0132144211236,-0.525394133398991
12.1132144211236,-0.437822676183492
12.2132144211236,-0.34587663633869
12.3132144211236,-0.250474707824775
12.4132144211236,-0.152570114738485
12.5132144211236,-0.0531410870192305
12.6132144211236,0.046818913702742
12.7132144211236,0.146311120446304
12.8132144211236,0.244341440222426
12.9132144211236,0.339930386676489
13.0132144211236,0.432122866791913
13.1132144211236,0.51999772386601
13.2132144211236,0.602676941402135
13.3132144211236,0.67933441595706
13.4132144211236,0.749204211293136
13.5132144211236,0.811588211363096
13.6132144211236,0.865863095657545
13.7132144211236,0.911486567218074
13.8132144211236,0.94800277109033
13.9132144211236,0.9750468490798
14.0132144211236,0.992348585299205
14.1132144211236,0.999735106080193
14.2132144211236,0.99713260727312
14.3132144211236,0.984567091678222
14.4132144211236,0.962164109240159
14.5132144211236,0.930147502600265
14.6132144211236,0.888837170539854
14.7132144211236,0.838645871662477
14.8132144211236,0.780075100252457
14.9132144211236,0.713710075516126
15.0132144211236,0.640213894270703
15.1132144211236,0.560320905505367
15.2132144211236,0.474829373014393
15.3132144211236,0.384593499414925
15.4132144211236,0.290514891242119
15.5132144211236,0.19353355039931
15.6132144211236,0.094618481974018
15.7132144211236,-0.00524198773634216
15.8132144211236,-0.105050086250238
15.9132144211236,-0.20380856431164
16.0132144211236,-0.30053066007239
16.1132144211236,-0.394249958488255
16.2132144211236,-0.484030047416815
16.3132144211236,-0.568973873936914
16.4132144211236,-0.6482327074045
16.5132144211236,-0.721014619688838
16.6132144211236,-0.786592397857222
16.7132144211236,-0.844310810247381
16.8132144211236,-0.893593153327463
16.9132144211236,-0.933947013929502
17.0132144211236,-0.964969189281893
17.1132144211236,-0.986349715681513
17.2132144211236,-0.997874965552369
17.3132144211236,-0.999429781945986
17.4132144211236,-0.990998629156211
17.5132144211236,-0.972665747951781
17.6132144211236,-0.944614313875606
17.7132144211236,-0.907124607020748
17.8132144211236,-0.860571211570043
17.9132144211236,-0.805419273080519
18.0132144211236,-0.742219850908541
18.1132144211236,-0.67160441221269
18.2132144211236,-0.59427852254842
18.3132144211236,-0.511014796095924
18.4132144211236,-0.422645175960113
18.5132144211236,-0.330052621675364
18.6132144211236,-0.234162286970711
18.7132144211236,-0.135932275944261
18.8132144211237,-0.0363440700080495
18.9132144211237,0.0636072787459307
19.0132144211237,0.162923089773898
19.1132144211237,0.260611032563216
19.2132144211237,0.355695041668438
19.3132144211237,0.447225069232719
19.4132144211237,0.534286577550652
19.5132144211237,0.616009676825965
19.6132144211237,0.691577816822661
19.7132144211237,0.760235945565476
19.8132144211237,0.82129805357063
19.9132144211237,0.874154028227392
20.0132144211237,0.918275749843731
20.1132144211237,0.953222368446344
20.2132144211237,0.978644708611027
20.3132144211237,0.994288758311714
20.4132144211237,0.999998206928742
20.5132144211237,0.995716007057347
20.6132144211237,0.981484944511292
20.7132144211237,0.957447210826269
20.8132144211237,0.923842982534445
20.9132144211237,0.881008021405511
21.0132144211237,0.829370319631771
21.1132144211237,0.769445823477432
21.2132144211237,0.7018332781199
21.3132144211237,0.627208245191682
21.4132144211237,0.546316352797568
21.5132144211237,0.45996584545064
21.6132144211237,0.369019508365626
21.7132144211237,0.274386046799344
21.8132144211237,0.177011006572949
21.9132144211237,0.0778673264950928
22.0132144211237,-0.0220543829169872
22.1132144211237,-0.121755737286696
22.2132144211237,-0.220240553901607
22.3132144211237,-0.316524805239202
22.4132144211237,-0.409646451042494
22.5132144211237,-0.498675050706719
22.6132144211237,-0.582721059933315
22.7132144211237,-0.660944718762108
22.8132144211237,-0.732564442175421
22.9132144211237,-0.796864629437977
23.0132144211237,-0.853202814144225
23.1132144211237,-0.901016083532191
23.2132144211237,-0.939826702924147
23.3132144211237,-0.969246889096543
23.4132144211237,-0.988982684885225
23.5132144211237,-0.998836896312136
23.6132144211237,-0.998711062886662
23.7132144211237,-0.988606441394978
23.8132144211237,-0.968623993347647
23.9132144211237,-0.938963376210852
24.0132144211237,-0.899920948500476
24.1132144211237,-0.851886808671436
24.2132144211237,-0.795340897388632
24.3132144211237,-0.730848202124292
24.4132144211237,-0.65905311199572
24.5132144211237,-0.58067297924799
24.6132144211237,-0.496490951713069
24.7132144211237,-0.407348147861
24.8132144211237,-0.314135252627408
24.9132144211237,-0.217783617988975
25.0132144211237,-0.119255957206952
25.1132144211237,-0.0195367257187088
25.2132144211237,0.0803777152117816
25.3132144211237,0.179489053803001
25.4132144211237,0.276807002554359
25.5132144211237,0.371359192869231
25.6132144211237,0.46220089063877
