"time{s}","Gain\output"
9.79999999999998,-0.382048797141999
9.89999999999998,-0.472685389385588
9.99999999999998,-0.558585576515392
10.1,-0.638888090745308
10.2,-0.712787759428357
10.3,-0.779543578314855
10.4,-0.838486141724218
10.5,-0.889024355126882
10.6,-0.930651362824733
10.7,-0.962949631285459
10.8,-0.98559513714926
10.9,-0.998360617900785
11,-1.00111785259487
11.1,-0.993838949747567
11.2,-0.97659662945647
11.3,-0.949563496897064
11.4,-0.913010314452951
11.5,-0.867303289776886
11.6,-0.812900406945191
11.7,-0.7503468374618
11.8,-0.680269477093617
11.9,-0.603370663283561
12,-0.520421136103742
12.1,-0.432252313296304
12.2,-0.3397479568275
12.3,-0.243835314482589
12.4,-0.145475825293931
12.5,-0.0456554819694717
12.6,0.0546250530703146
12.7,0.154360478966447
12.8,0.252550934446588
12.9,0.348212021570289
13,0.440384674704926
13.1,0.528144775791975
13.2,0.610612419504236
13.3,0.68696073540206
13.4,0.756424178635376
13.5,0.818306206063953
13.6,0.871986260827424
13.7,0.91692599532747
13.8,0.95267467021772
13.9,0.97887367525591
14,0.995260126674786
14.1,1.00166950498503
14.2,0.998037306742261
14.3,0.984399693694442
14.4,0.960893132777011
14.5,0.927753030539467
14.6,0.88531137566821
14.7,0.833993413214506
14.8,0.774313383844266
14.9,0.706869370800253
15,0.632337306213641
15.1,0.551464196830622
15.2,0.465060637046643
15.3,0.373992684287276
15.4,0.27917317816911
15.5,0.181552590452145
15.6,0.0821094975012054
15.7,-0.0181592292395079
15.8,-0.118248416425264
15.9,-0.217154665466036
16,-0.313886411641737
16.1,-0.407473864834384
16.2,-0.496978732218396
16.3,-0.581503625433604
16.4,-0.660201057926169
16.5,-0.732281942248838
16.6,-0.79702350212257
16.7,-0.85377651992652
16.8,-0.901971846943651
16.9,-0.941126111078348
17,-0.970846564806088
17.1,-0.99083502473299
17.2,-1.00089086324844
17.3,-1.00091302225579
17.4,-0.990901028769001
17.5,-0.970955002168965
17.6,-0.94127465302152
17.7,-0.902157283468805
17.8,-0.853994809215077
17.9,-0.797269832937111
18,-0.732550808459544
18.1,-0.660486344151558
18.2,-0.581798702631845
18.3,-0.49727656192721
18.4,-0.407767110635736
18.5,-0.314167556323858
18.6,-0.217416132270974
18.7,-0.118482692706473
18.8,-0.0183589908116006
18.9,0.0819512630587056
19,0.181442463273195
19.1,0.279117190073376
19.2,0.373996208911242
19.3,0.465128287730243
19.4,0.551599733766719
19.5,0.632543554258334
19.6,0.707148149214022
19.7,0.774665449088714
19.8,0.834418415768788
19.9,0.885807831654946
20,0.928318308764162
20.1,0.961523457589944
20.2,0.985090163882107
20.3,0.99878193044901
20.4,1.00246125045733
20.5,0.996090988412807
20.6,0.979734754952898
20.7,0.95355627166875
20.8,0.917817732299041
20.9,0.87287717669955
21,0.819184903889756
21.1,0.757278960111647
21.2,0.687779747109824
21.3,0.6113838046629
21.4,0.528856829675669
21.5,0.441026001796565
21.6,0.348771692478754
21.7,0.25301864058611
21.8,0.154726682995293
21.9,0.0548811331085081
22,-0.0455170962764365
22.1,-0.145461526726944
22.2,-0.243950203982776
22.3,-0.339995742660612
22.4,-0.432635225156742
22.5000000000001,-0.520939855507738
22.6000000000001,-0.604024271423027
22.7000000000001,-0.681055421127699
22.8000000000001,-0.751260916014308
22.9000000000001,-0.813936775355246
23.0000000000001,-0.868454485419731
23.1000000000001,-0.914267302210635
23.2000000000001,-0.950915734617297
23.3000000000001,-0.978032152995231
23.4000000000001,-0.995344476949847
23.5000000000001,-1.00267890533114
23.6000000000001,-0.999961661047197
23.7000000000001,-0.98721973318015
23.8000000000001,-0.964580608939774
23.9000000000001,-0.932270998116672
24.0000000000001,-0.890614562797179
24.1000000000001,-0.840028675074761
24.2000000000001,-0.781020235237526
24.3000000000001,-0.714180592331039
24.4000000000001,-0.640179617995361
24.5000000000001,-0.55975899296492
24.6000000000001,-0.473724773514381
24.7000000000001,-0.382939312353873
24.8000000000001,-0.288312614950489
24.9000000000001,-0.190793217914791
25.0000000000001,-0.0913586808845719
25.1000000000001,0.00899421278494111
25.2000000000001,0.109259448293627
25.3000000000001,0.208431864464057
25.4000000000001,0.305517230503639
25.5000000000001,0.399542213441573
25.6000000000001,0.489564136314328
25.7000000000001,0.574680429268605
25.8000000000001,0.654037678826787
25.9000000000001,0.72684018458597
26.0000000000001,0.792357937557322
26.1000000000001,0.849933940148487
26.2000000000001,0.898990794389728
26.3000000000001,0.939036492338567
26.4000000000001,0.969669350594162
26.5000000000001,0.990582039431506
26.6000000000001,1.00156466614077
26.7000000000001,1.00250688163764
26.8000000000001,0.993398989201482
26.9000000000001,0.974332044201267
27.0000000000001,0.94549694378431
27.1000000000001,0.907182515628404
27.2000000000001,0.85977262489262
27.3000000000001,0.803742328345019
27.4000000000001,0.739653114198345
27.5000000000001,0.668147275351479
27.6000000000001,0.589941472423244
27.7000000000001,0.505819551088892
27.8000000000001,0.416624685706841
27.9000000000001,0.323250927978944
28.0000000000001,0.226634245354115
28.1000000000001,0.127743139002545
28.2000000000001,0.0275689354048161
28.3000000000001,-0.072884151125436
28.4000000000001,-0.172609085367819
28.5000000000001,-0.270606106652745
28.6000000000001,-0.36589275164401
28.7000000000001,-0.457513703966169
28.8000000000001,-0.544550371929875
28.9000000000001,-0.626130098331682
29.0000000000001,-0.701434909990875
29.1000000000001,-0.769709719297701
29.2000000000001,-0.8302698955388
29.3000000000001,-0.882508130081528
29.4000000000001,-0.925900526576053
29.5000000000001,-0.960011855101565
29.6000000000002,-0.984499917562897
29.7000000000002,-0.999118980552222
29.8000000000002,-1.00372224123809
29.9000000000002,-0.998263301537056
30.0000000000002,-0.982796635764624
30.1000000000002,-0.957477047052008
30.2000000000002,-0.922558117952977
30.3000000000002,-0.87838967074824
30.4000000000002,-0.825414262883072
30.5000000000002,-0.764162752647304
30.6000000000002,-0.695248979528492
30.7000000000002,-0.619363612545578
30.8000000000002,-0.53726722821272
30.9000000000002,-0.449782687507422
31.0000000000002,-0.357786888246344
31.1000000000002,-0.262201975535614
31.2000000000002,-0.163986098397323
31.3000000000002,-0.0641238052256697
31.4000000000002,0.0363838256507001
31.5000000000002,0.136529221365694
31.6000000000002,0.235308415271389
31.7000000000002,0.331731111793836
31.8000000000002,0.424830614487963
31.9000000000002,0.513673517759416
32.0000000000002,0.597369065087912
32.1000000000002,0.675078079927585
32.2000000000002,0.746021379741355
32.3000000000002,0.809487588805713
32.4000000000002,0.864840271447521
32.5000000000002,0.911524314185133
32.6000000000002,0.949071492774108
32.7000000000002,0.977105168327487
32.8000000000002,0.995344065410272
32.9000000000002,1.00360509420975
33.0000000000002,1.00180518846549
33.1000000000002,0.989962140709218
33.2000000000002,0.968194426416146
33.3000000000002,0.936720018805394
33.4000000000002,0.895854206145927
33.5000000000002,0.846006433424532
33.6000000000002,0.787676200013737
33.7000000000002,0.72144805444197
33.8000000000002,0.647985736420782
33.9000000000002,0.568025524834025
34.0000000000002,0.482368858355518
34.1000000000002,0.391874302655335
34.2000000000002,0.297448944707139
34.3000000000002,0.200039300454306
34.4000000000002,0.100621826973312
34.5000000000002,0.000193134240073306
34.6000000000002,-0.10024000538124
34.7000000000002,-0.199670749777098
34.8000000000002,-0.297102280675049
34.9000000000002,-0.391557796997506
35.0000000000002,-0.482090307792971
35.1000000000002,-0.567792126565581
35.2000000000002,-0.647803971814841
35.3000000000002,-0.721323582542788
35.4000000000002,-0.787613762346012
35.5000000000002,-0.846009771436212
35.6000000000002,-0.895925992467992
35.7000000000002,-0.936861803330805
35.8000000000002,-0.968406598010499
35.9000000000002,-0.990243905165004
36.0000000000002,-1.00215456310291
36.1000000000002,-1.00401891931216
36.2000000000002,-0.995818032464204
36.3000000000002,-0.977633864818627
36.4000000000002,-0.949648463074052
36.5000000000002,-0.912142135852117
36.6000000000003,-0.865490646060083
36.7000000000003,-0.810161446254052
36.8000000000003,-0.746708994719329
36.9000000000003,-0.675769199201256
37.0000000000003,-0.598053043966303
37.1000000000003,-0.514339464061707
37.2000000000003,-0.425467538190394
37.3000000000003,-0.332328078450576
37.4000000000003,-0.235854701237798
37.5000000000003,-0.13701446881068
37.6000000000003,-0.0367981953279245
37.7000000000003,0.0637894854698305
37.8000000000003,0.16374019136777
37.9000000000003,0.262051900614896
38.0000000000003,0.357738997351088
38.1000000000003,0.449842152816254
38.2000000000003,0.537437943278324
38.3000000000003,0.61964810825379
38.4000000000003,0.695648356198136
38.5000000000003,0.764676629377795
38.6000000000003,0.82604074505477
38.7000000000003,0.879125336365464
38.8000000000003,0.923398023293876
38.9000000000003,0.958414751855941
39.0000000000003,0.983824247948863
39.1000000000003,0.999371541193501
39.2000000000003,1.00490052342001
39.3000000000003,1.00035551612378
39.4000000000003,0.98578183115323
39.5000000000003,0.961325318983246
39.6000000000003,0.92723090907765
39.7000000000003,0.883840156948303
39.8000000000003,0.831587822476746
39.9000000000003,0.770997513776498
40,0.702676440243137
